bugID,opened_date,status,inheritance,overriding
338303,20110226063000,VERIFIED,NO,NO
338350,20110227142800,VERIFIED,NO,NO
338370,20110228034800,RESOLVED,NO,NO
338625,20110302025600,VERIFIED,NO,NO
338649,20110302061600,VERIFIED,NO,NO
339128,20110307135900,VERIFIED,NO,NO
339139,20110307143400,VERIFIED,NO,NO
339226,20110308093700,VERIFIED,NO,NO
339250,20110308120200,VERIFIED,NO,NO
339337,20110309064100,VERIFIED,NO,NO
339447,20110309184800,VERIFIED,NO,NO
339870,20110314072700,VERIFIED,NO,NO
339913,20110314113800,VERIFIED,NO,NO
340029,20110315102600,VERIFIED,NO,NO
340365,20110317152100,VERIFIED,NO,NO
340691,20110322132200,VERIFIED,NO,NO
340945,20110325081400,VERIFIED,YES,NO
341296,20110329195900,VERIFIED,NO,NO
341394,20110330130200,RESOLVED,NO,NO
341475,20110331084200,VERIFIED,NO,NO
341499,20110331110500,VERIFIED,NO,NO
341759,20110404055900,VERIFIED,NO,NO
341828,20110404134600,VERIFIED,NO,NO
342054,20110406133100,VERIFIED,NO,NO
342300,20110408103100,VERIFIED,NO,NO
342393,20110411030200,VERIFIED,NO,NO
342455,20110411113000,VERIFIED,NO,NO
342470,20110411124900,RESOLVED,NO,NO
342598,20110412114500,RESOLVED,NO,NO
342671,20110413042900,VERIFIED,NO,NO
342757,20110413154700,VERIFIED,NO,NO
342936,20110415050200,VERIFIED,NO,NO
343060,20110417062900,REOPENED,NO,NO
343342,20110420025800,VERIFIED,NO,NO
343480,20110421025000,VERIFIED,NO,NO
343607,20110421141000,VERIFIED,NO,NO
343621,20110421180600,VERIFIED,NO,NO
343713,20110424154100,VERIFIED,NO,NO
343865,20110426110100,VERIFIED,NO,NO
345305,20110510132600,VERIFIED,NO,NO
345334,20110510162300,VERIFIED,NO,NO
345569,20110512063400,VERIFIED,NO,NO
345807,20110514072600,CLOSED,NO,NO
346002,20110516170900,VERIFIED,NO,NO
346010,20110516180700,VERIFIED,NO,NO
346038,20110517032300,VERIFIED,NO,NO
346039,20110517033300,VERIFIED,NO,NO
346042,20110517034400,VERIFIED,NO,NO
346529,20110519151100,VERIFIED,NO,NO
346741,20110520130400,VERIFIED,NO,NO
347100,20110524211200,VERIFIED,NO,NO
347396,20110527023000,VERIFIED,NO,NO
348024,20110601173900,VERIFIED,NO,NO
348186,20110603053100,VERIFIED,NO,NO
349326,20110614104600,VERIFIED,NO,NO
350095,20110622152700,VERIFIED,NO,NO
350738,20110629143500,VERIFIED,NO,NO
351697,20110711072100,VERIFIED,NO,NO
352412,20110719042500,VERIFIED,NO,NO
352949,20110724102600,VERIFIED,NO,NO
353085,20110726053200,VERIFIED,NO,NO
353089,20110726060100,VERIFIED,NO,NO
353238,20110727134700,VERIFIED,NO,NO
353250,20110727150600,VERIFIED,NO,NO
353474,20110731161700,VERIFIED,NO,NO
353535,20110802021500,VERIFIED,NO,NO
353553,20110802054900,VERIFIED,NO,NO
353640,20110802154800,VERIFIED,NO,NO
354078,20110806161000,VERIFIED,NO,NO
354181,20110808161000,VERIFIED,NO,NO
354229,20110809061700,VERIFIED,NO,NO
354502,20110811101000,VERIFIED,NO,NO
354536,20110811134000,VERIFIED,NO,NO
354554,20110811170300,VERIFIED,NO,NO
354579,20110812025800,VERIFIED,NO,NO
354766,20110815151900,VERIFIED,NO,NO
355838,20110825095800,VERIFIED,NO,NO
356002,20110827090500,VERIFIED,NO,NO
356363,20110831114300,RESOLVED,NO,NO
356620,20110902120400,VERIFIED,NO,NO
356746,20110905135000,VERIFIED,NO,NO
356851,20110906152200,VERIFIED,NO,NO
357110,20110908113000,VERIFIED,NO,NO
357259,20110909121900,VERIFIED,NO,NO
357425,20110912180300,VERIFIED,NO,NO
357471,20110913073900,VERIFIED,NO,NO
357547,20110913153000,VERIFIED,NO,NO
358762,20110923144500,VERIFIED,NO,NO
358827,20110925145900,VERIFIED,NO,NO
358903,20110926102700,VERIFIED,NO,NO
359284,20110928134400,VERIFIED,NO,NO
359334,20110929013000,VERIFIED,NO,NO
359362,20110929041900,VERIFIED,NO,NO
359495,20110929180600,VERIFIED,NO,NO
359646,20111001201800,VERIFIED,NO,NO
359721,20111003113100,VERIFIED,NO,NO
359727,20111003114700,VERIFIED,NO,NO
359831,20111004085700,VERIFIED,NO,NO
359943,20111005005700,VERIFIED,NO,NO
360164,20111006155300,VERIFIED,NO,NO
360317,20111008092600,VERIFIED,NO,NO
360328,20111008130700,VERIFIED,NO,NO
360644,20111012062000,VERIFIED,NO,NO
361327,20111019011800,VERIFIED,NO,NO
361356,20111019045900,VERIFIED,NO,NO
361378,20111019072700,VERIFIED,NO,NO
361407,20111019102400,VERIFIED,NO,NO
361441,20111019133500,RESOLVED,NO,NO
361922,20111025091600,VERIFIED,NO,NO
361938,20111025104900,VERIFIED,NO,NO
361963,20111025130600,VERIFIED,NO,NO
362279,20111028042300,VERIFIED,NO,NO
362331,20111028115000,VERIFIED,YES,NO
362591,20111101151500,RESOLVED,NO,NO
362711,20111102143300,VERIFIED,NO,NO
363293,20111109070500,VERIFIED,NO,NO
363858,20111115135500,VERIFIED,NO,NO
364254,20111121004900,VERIFIED,NO,NO
364326,20111121083900,VERIFIED,NO,NO
364450,20111122052400,RESOLVED,NO,NO
364672,20111124012300,VERIFIED,NO,NO
364820,20111125062600,VERIFIED,NO,NO
364890,20111126103600,VERIFIED,NO,NO
365035,20111129052000,RESOLVED,NO,NO
365208,20111130101500,VERIFIED,NO,NO
365387,20111201230700,VERIFIED,NO,NO
365437,20111202093500,VERIFIED,NO,NO
365519,20111204074200,VERIFIED,NO,NO
365531,20111204151100,VERIFIED,NO,NO
365566,20111205054800,VERIFIED,NO,NO
365582,20111205083000,VERIFIED,NO,NO
365662,20111205150600,VERIFIED,NO,NO
365835,20111207032400,VERIFIED,NO,NO
365836,20111207032600,VERIFIED,NO,NO
365859,20111207050200,VERIFIED,NO,NO
365983,20111207234100,VERIFIED,NO,NO
365992,20111208041900,VERIFIED,NO,NO
366003,20111208052700,VERIFIED,NO,NO
366063,20111208113700,VERIFIED,NO,NO
366131,20111208224100,RESOLVED,NO,NO
366298,20111210080600,RESOLVED,NO,NO
366544,20111213091800,VERIFIED,NO,NO
366829,20111215113200,VERIFIED,NO,NO
366999,20111217035800,RESOLVED,NO,NO
367023,20111217180000,RESOLVED,NO,NO
367154,20111220033700,VERIFIED,NO,NO
367203,20111220105200,VERIFIED,NO,NO
367566,20111227022000,VERIFIED,NO,NO
367669,20111230135100,RESOLVED,NO,NO
367836,20120104065800,VERIFIED,NO,NO
367879,20120104125000,VERIFIED,NO,NO
368152,20120109081000,VERIFIED,NO,NO
368435,20120112055600,VERIFIED,NO,NO
368546,20120113091200,VERIFIED,NO,NO
368646,20120116033500,VERIFIED,NO,NO
368709,20120116083600,VERIFIED,NO,NO
368842,20120117111100,VERIFIED,NO,NO
369251,20120120111400,VERIFIED,NO,NO
369381,20120123073600,VERIFIED,NO,NO
369595,20120124153300,VERIFIED,NO,NO
370424,20120202063100,ASSIGNED,NO,NO
370639,20120204132400,VERIFIED,NO,NO
370930,20120208053700,VERIFIED,NO,NO
370971,20120208112100,VERIFIED,NO,NO
371614,20120215072300,VERIFIED,NO,NO
371732,20120216070300,VERIFIED,NO,NO
371832,20120216191500,VERIFIED,NO,NO
372011,20120220054400,VERIFIED,NO,NO
372012,20120220055100,VERIFIED,NO,NO
372076,20120220184800,VERIFIED,NO,NO
372319,20120223072300,VERIFIED,NO,NO
372418,20120223162600,VERIFIED,NO,NO
372694,20120227233700,VERIFIED,NO,NO
372909,20120229153800,VERIFIED,NO,NO
373409,20120306134100,VERIFIED,NO,NO
373571,20120307125900,VERIFIED,NO,NO
373953,20120312091200,VERIFIED,NO,NO
374063,20120313084300,VERIFIED,NO,NO
374129,20120313150800,VERIFIED,NO,NO
374176,20120314050200,VERIFIED,NO,NO
374605,20120318175600,VERIFIED,NO,NO
374777,20120320113100,VERIFIED,NO,NO
375248,20120324081200,RESOLVED,NO,NO
375326,20120326095200,RESOLVED,NO,NO
375366,20120326171200,VERIFIED,NO,NO
375394,20120327055400,VERIFIED,NO,NO
375409,20120327090900,VERIFIED,YES,NO
375971,20120403115600,VERIFIED,NO,NO
376053,20120404063100,VERIFIED,NO,NO
376263,20120406150400,VERIFIED,NO,NO
376440,20120410161400,VERIFIED,NO,NO
376550,20120411203600,VERIFIED,NO,NO
376590,20120412090400,VERIFIED,NO,NO
376673,20120412225100,VERIFIED,NO,NO
376724,20120413104000,VERIFIED,NO,NO
376930,20120417014700,RESOLVED,NO,NO
376977,20120417095300,RESOLVED,NO,NO
377710,20120425180600,VERIFIED,NO,NO
377806,20120426142700,VERIFIED,NO,NO
377883,20120427053100,VERIFIED,NO,NO
378024,20120429025900,VERIFIED,NO,NO
378674,20120507102600,VERIFIED,NO,NO
378783,20120508030300,VERIFIED,NO,NO
379078,20120510024300,RESOLVED,NO,NO
379373,20120514035700,VERIFIED,NO,NO
379630,20120516001200,VERIFIED,NO,NO
379718,20120516130900,VERIFIED,NO,NO
379726,20120516142300,RESOLVED,NO,NO
379784,20120517024200,VERIFIED,NO,NO
379793,20120517065600,RESOLVED,NO,NO
379834,20120517131700,VERIFIED,NO,NO
380048,20120519071200,VERIFIED,NO,NO
380112,20120521034200,VERIFIED,NO,NO
380194,20120521214600,RESOLVED,NO,YES
380313,20120522144000,VERIFIED,NO,NO
380501,20120524002800,RESOLVED,NO,NO
380750,20120526080900,VERIFIED,NO,NO
380896,20120529093600,VERIFIED,NO,NO
380927,20120529112900,VERIFIED,NO,NO
381121,20120530194100,RESOLVED,NO,NO
381134,20120531024700,VERIFIED,NO,NO
381172,20120531075400,VERIFIED,NO,NO
381345,20120601070000,RESOLVED,NO,NO
381358,20120601081900,RESOLVED,NO,NO
381392,20120601111100,VERIFIED,NO,NO
381443,20120601180300,VERIFIED,NO,NO
381445,20120601181200,VERIFIED,NO,NO
381567,20120604093200,VERIFIED,NO,NO
382069,20120607183100,VERIFIED,NO,NO
382345,20120612073900,RESOLVED,NO,NO
382347,20120612075200,RESOLVED,NO,NO
382350,20120612080200,RESOLVED,NO,NO
382353,20120612081900,RESOLVED,NO,NO
382354,20120612082700,RESOLVED,NO,NO
382355,20120612083300,RESOLVED,NO,NO
382590,20120614033000,RESOLVED,YES,NO
382606,20120614054100,VERIFIED,NO,NO
382701,20120615033200,RESOLVED,NO,NO
382702,20120615034000,RESOLVED,NO,NO
382713,20120615045700,RESOLVED,NO,NO
382721,20120615055600,RESOLVED,NO,NO
382727,20120615080000,RESOLVED,NO,NO
382778,20120615182200,VERIFIED,NO,NO
382789,20120616105800,VERIFIED,NO,NO
382836,20120618060900,VERIFIED,NO,NO
382960,20120619085400,VERIFIED,NO,NO
383015,20120619135400,RESOLVED,NO,NO
383046,20120620014300,RESOLVED,NO,NO
383062,20120620043400,RESOLVED,NO,NO
383072,20120620054200,RESOLVED,NO,NO
383085,20120620072100,RESOLVED,NO,NO
383096,20120620085500,RESOLVED,NO,NO
383315,20120622100600,VERIFIED,NO,NO
383368,20120623093700,VERIFIED,NO,NO
383378,20120624141900,RESOLVED,NO,NO
383499,20120625193100,VERIFIED,NO,NO
383600,20120627001900,RESOLVED,NO,NO
383608,20120627031800,NEW,NO,NO
383624,20120627050700,RESOLVED,NO,NO
383643,20120627093700,VERIFIED,NO,NO
383644,20120627094600,VERIFIED,NO,NO
383690,20120627160200,VERIFIED,NO,NO
383714,20120628013700,RESOLVED,NO,NO
383780,20120628075400,VERIFIED,NO,NO
383884,20120629073300,RESOLVED,NO,NO
383908,20120629102600,RESOLVED,NO,NO
383913,20120629103700,RESOLVED,NO,NO
383949,20120629194200,RESOLVED,NO,NO
383950,20120629195400,RESOLVED,NO,NO
383968,20120630141400,RESOLVED,NO,NO
383970,20120630161400,RESOLVED,NO,NO
383973,20120630184800,RESOLVED,NO,NO
384317,20120704202800,RESOLVED,NO,NO
384320,20120705011700,RESOLVED,NO,NO
384380,20120705112800,VERIFIED,NO,NO
384457,20120706072600,RESOLVED,NO,NO
384531,20120707201500,RESOLVED,NO,NO
384567,20120709030200,RESOLVED,NO,NO
384580,20120709050600,VERIFIED,NO,NO
384595,20120709073600,RESOLVED,NO,NO
384600,20120709084800,RESOLVED,NO,NO
384663,20120709172600,VERIFIED,NO,NO
384666,20120709174600,RESOLVED,NO,NO
384667,20120709174800,RESOLVED,NO,NO
384687,20120710025400,RESOLVED,NO,NO
384750,20120710115600,RESOLVED,NO,NO
384870,20120711154600,VERIFIED,NO,NO
385009,20120713040000,RESOLVED,NO,NO
385111,20120715005500,RESOLVED,NO,NO
385132,20120715183900,RESOLVED,NO,NO
385137,20120716021000,RESOLVED,NO,NO
385154,20120716044900,VERIFIED,NO,NO
385293,20120717081800,RESOLVED,NO,NO
385374,20120718034400,RESOLVED,NO,NO
385404,20120718090500,VERIFIED,NO,NO
385415,20120718103100,VERIFIED,NO,NO
385540,20120719135900,VERIFIED,NO,NO
385564,20120720023900,VERIFIED,NO,NO
385593,20120720084000,VERIFIED,NO,NO
385626,20120720114100,VERIFIED,NO,NO
385780,20120723151800,VERIFIED,NO,NO
385858,20120724100400,VERIFIED,NO,NO
386007,20120726031300,RESOLVED,YES,NO
386113,20120727071300,NEW,NO,NO
386181,20120728041800,VERIFIED,NO,NO
386259,20120730134100,VERIFIED,NO,NO
386318,20120731092500,VERIFIED,NO,NO
386356,20120731171600,VERIFIED,NO,NO
386534,20120803022700,VERIFIED,NO,NO
386692,20120806113000,VERIFIED,NO,NO
386901,20120809000600,VERIFIED,NO,NO
387612,20120820103200,VERIFIED,NO,NO
387956,20120824045800,VERIFIED,NO,NO
388042,20120824215500,VERIFIED,NO,NO
388085,20120827052800,RESOLVED,YES,NO
388137,20120827144400,VERIFIED,NO,NO
388281,20120828191100,VERIFIED,YES,NO
388630,20120902154400,VERIFIED,NO,NO
388634,20120902165300,RESOLVED,NO,NO
388739,20120904082700,RESOLVED,NO,NO
388795,20120904173100,VERIFIED,NO,NO
388800,20120904185400,RESOLVED,NO,NO
388936,20120906083500,RESOLVED,NO,NO
388954,20120906104600,RESOLVED,NO,YES
388996,20120906162300,VERIFIED,NO,NO
390064,20120920185700,VERIFIED,NO,NO
390191,20120924082100,VERIFIED,NO,NO
390761,20120930023200,RESOLVED,NO,NO
390784,20120930203100,RESOLVED,NO,NO
390882,20121001220900,RESOLVED,NO,NO
390883,20121002014100,RESOLVED,NO,NO
390889,20121002024200,VERIFIED,NO,NO
391092,20121004041200,VERIFIED,NO,NO
391108,20121004062600,RESOLVED,NO,NO
391196,20121005034300,RESOLVED,NO,NO
391314,20121007045300,RESOLVED,NO,NO
391315,20121007051300,RESOLVED,NO,NO
391331,20121008021900,RESOLVED,NO,NO
391376,20121008175000,RESOLVED,NO,NO
391464,20121009131800,RESOLVED,NO,NO
391500,20121010004200,RESOLVED,NO,NO
391517,20121010060000,VERIFIED,NO,NO
391521,20121010061600,RESOLVED,NO,NO
391707,20121011145300,VERIFIED,NO,NO
391890,20121015022100,RESOLVED,NO,NO
391893,20121015024800,RESOLVED,NO,NO
391894,20121015025500,RESOLVED,NO,NO
391895,20121015025800,RESOLVED,NO,NO
391898,20121015042700,RESOLVED,NO,NO
391978,20121015150300,VERIFIED,NO,NO
392099,20121016132600,RESOLVED,NO,NO
392119,20121016165700,RESOLVED,NO,NO
392238,20121017174500,VERIFIED,NO,NO
392245,20121017183000,RESOLVED,NO,NO
392384,20121018163100,RESOLVED,NO,NO
392581,20121022115900,VERIFIED,NO,NO
392671,20121023123800,RESOLVED,NO,NO
392727,20121024052700,VERIFIED,NO,NO
392862,20121025153300,RESOLVED,NO,NO
392908,20121026073500,VERIFIED,NO,NO
393149,20121030100700,VERIFIED,NO,NO
393192,20121030155200,VERIFIED,NO,NO
393356,20121101130700,VERIFIED,NO,NO
393537,20121105060000,VERIFIED,NO,NO
393719,20121106171700,VERIFIED,NO,NO
393749,20121107042800,VERIFIED,NO,NO
393781,20121107105300,VERIFIED,NO,NO
394355,20121114234900,RESOLVED,NO,NO
394356,20121114235300,RESOLVED,NO,NO
394382,20121115075100,VERIFIED,NO,NO
394718,20121120184300,VERIFIED,NO,NO
394768,20121121073600,VERIFIED,NO,NO
394780,20121121092100,VERIFIED,NO,NO
394831,20121121152500,RESOLVED,NO,NO
394967,20121123071900,VERIFIED,NO,NO
395002,20121123192800,VERIFIED,NO,NO
395348,20121128235000,VERIFIED,NO,NO
395395,20121129133700,CLOSED,NO,NO
395612,20121203103300,RESOLVED,NO,NO
395658,20121204003200,RESOLVED,NO,NO
395663,20121204020600,RESOLVED,NO,NO
395681,20121204045700,VERIFIED,NO,NO
395886,20121206002400,RESOLVED,NO,NO
395897,20121206044700,RESOLVED,NO,NO
395977,20121206143400,VERIFIED,NO,NO
396000,20121206180500,VERIFIED,NO,NO
396084,20121207193900,VERIFIED,NO,NO
396139,20121209063100,RESOLVED,NO,NO
396258,20121211051300,RESOLVED,NO,NO
396299,20121211120100,VERIFIED,NO,NO
396575,20121214010300,VERIFIED,NO,NO
396576,20121214011600,RESOLVED,NO,NO
397070,20121221064400,VERIFIED,NO,NO
397818,20130109220500,VERIFIED,NO,NO
397850,20130110074000,RESOLVED,NO,NO
398158,20130115040600,RESOLVED,NO,NO
398267,20130116005100,RESOLVED,NO,NO
398272,20130116040900,VERIFIED,NO,NO
398490,20130118085000,RESOLVED,NO,NO
398520,20130118115600,VERIFIED,NO,NO
398657,20130121120400,VERIFIED,NO,NO
398734,20130122082000,RESOLVED,NO,NO
398920,20130123152100,VERIFIED,NO,NO
399224,20130128025700,RESOLVED,NO,NO
399453,20130129232700,RESOLVED,NO,NO
399527,20130130131900,VERIFIED,NO,NO
399534,20130130134800,RESOLVED,NO,NO
399537,20130130135300,RESOLVED,NO,NO
399567,20130130171300,RESOLVED,NO,NO
399600,20130131055500,RESOLVED,NO,NO
399695,20130131184400,RESOLVED,NO,NO
399768,20130201231800,RESOLVED,NO,NO
399769,20130202003400,RESOLVED,NO,NO
399770,20130202003700,RESOLVED,NO,NO
399773,20130202095800,RESOLVED,NO,NO
399778,20130202135500,RESOLVED,NO,NO
399780,20130202142900,RESOLVED,NO,NO
399791,20130202231400,RESOLVED,NO,NO
399792,20130202232000,RESOLVED,NO,NO
399793,20130202232400,RESOLVED,NO,NO
399794,20130202232800,RESOLVED,NO,NO
399979,20130205092300,RESOLVED,NO,NO
400060,20130206032400,VERIFIED,NO,NO
400421,20130211042100,VERIFIED,NO,NO
400556,20130212061600,RESOLVED,NO,NO
400568,20130212084400,RESOLVED,NO,NO
400650,20130213014500,RESOLVED,NO,NO
400710,20130213111300,RESOLVED,NO,NO
400745,20130213175800,RESOLVED,NO,NO
400761,20130214021300,RESOLVED,NO,NO
400767,20130214040100,VERIFIED,NO,NO
400871,20130214223700,RESOLVED,NO,NO
400874,20130214224600,RESOLVED,NO,NO
400899,20130215045700,RESOLVED,NO,NO
400902,20130215050400,RESOLVED,NO,NO
400905,20130215051900,VERIFIED,NO,NO
400919,20130215085000,RESOLVED,NO,NO
401017,20130217135300,VERIFIED,NO,NO
401030,20130217215400,RESOLVED,NO,NO
401035,20130218014400,RESOLVED,NO,YES
401088,20130218092700,VERIFIED,NO,NO
401092,20130218095300,VERIFIED,NO,NO
401141,20130219002100,RESOLVED,NO,NO
401159,20130219045900,VERIFIED,NO,NO
401222,20130219134800,RESOLVED,NO,NO
401235,20130219151900,RESOLVED,NO,NO
401246,20130219172100,RESOLVED,NO,NO
401271,20130220032100,VERIFIED,NO,NO
401272,20130220034700,VERIFIED,NO,NO
401456,20130221135300,VERIFIED,NO,NO
401487,20130222002900,RESOLVED,NO,NO
401551,20130222113800,RESOLVED,NO,NO
401610,20130224010700,RESOLVED,NO,NO
401627,20130224123500,RESOLVED,NO,NO
401726,20130225124600,VERIFIED,NO,NO
401769,20130226045300,RESOLVED,NO,NO
401789,20130226083600,RESOLVED,NO,NO
401790,20130226084900,RESOLVED,NO,NO
401796,20130226094500,RESOLVED,NO,NO
401845,20130226180700,RESOLVED,NO,NO
401847,20130226200800,RESOLVED,NO,NO
401848,20130226201400,RESOLVED,NO,NO
401850,20130226233000,RESOLVED,NO,NO
401853,20130227023100,RESOLVED,NO,NO
401939,20130227131100,RESOLVED,NO,NO
401941,20130227133100,RESOLVED,YES,NO
401989,20130228054600,RESOLVED,YES,NO
402028,20130228112200,RESOLVED,YES,NO
402080,20130228202200,RESOLVED,NO,NO
402081,20130228212300,VERIFIED,NO,NO
402173,20130301132300,RESOLVED,NO,NO
402174,20130301132500,RESOLVED,NO,NO
402198,20130301223000,RESOLVED,NO,NO
402219,20130302221600,RESOLVED,NO,NO
402231,20130303045400,RESOLVED,NO,NO
402233,20130303053800,RESOLVED,NO,NO
402237,20130303083100,RESOLVED,NO,NO
402259,20130303200000,RESOLVED,NO,NO
402261,20130303200800,RESOLVED,NO,NO
402574,20130306140900,VERIFIED,NO,NO
402609,20130306223800,RESOLVED,NO,NO
402618,20130307035000,RESOLVED,NO,NO
402665,20130307103700,RESOLVED,NO,NO
402673,20130307113800,RESOLVED,NO,NO
402674,20130307114100,RESOLVED,NO,NO
402812,20130309105000,RESOLVED,NO,NO
402818,20130309142100,RESOLVED,NO,NO
402819,20130309142800,RESOLVED,NO,NO
402831,20130310045500,RESOLVED,NO,NO
402892,20130311092500,RESOLVED,NO,NO
402993,20130312035700,VERIFIED,NO,NO
403036,20130312080500,VERIFIED,NO,NO
403086,20130312130500,VERIFIED,NO,NO
403132,20130313011600,RESOLVED,NO,NO
403147,20130313042900,VERIFIED,NO,NO
403154,20130313052800,VERIFIED,NO,NO
403216,20130313114400,RESOLVED,NO,NO
403410,20130315003200,RESOLVED,NO,NO
403414,20130315043800,NEW,NO,NO
403444,20130315074600,RESOLVED,NO,NO
403457,20130315091200,RESOLVED,NO,NO
403581,20130317144000,RESOLVED,NO,NO
403674,20130318144600,VERIFIED,NO,NO
403705,20130318230900,RESOLVED,NO,NO
403735,20130319054500,VERIFIED,NO,NO
403810,20130319123800,RESOLVED,NO,NO
403867,20130320043100,RESOLVED,NO,NO
403881,20130320081700,RESOLVED,NO,NO
403958,20130320222800,RESOLVED,NO,NO
403985,20130321035800,RESOLVED,NO,NO
404052,20130321121000,RESOLVED,NO,NO
404169,20130322125000,VERIFIED,NO,NO
404251,20130325050200,VERIFIED,NO,NO
404285,20130325124600,RESOLVED,NO,NO
404451,20130327104800,VERIFIED,NO,NO
404489,20130327154500,RESOLVED,NO,NO
404648,20130331112100,ASSIGNED,NO,NO
404649,20130331115500,RESOLVED,NO,NO
404657,20130401041900,RESOLVED,NO,NO
404668,20130401093100,VERIFIED,NO,NO
404690,20130401195400,RESOLVED,NO,NO
404728,20130402100700,RESOLVED,NO,NO
404869,20130404022700,RESOLVED,NO,NO
404986,20130405070300,VERIFIED,NO,NO
405025,20130405135700,RESOLVED,NO,NO
405026,20130405135900,VERIFIED,NO,NO
405038,20130405155000,VERIFIED,NO,NO
405051,20130405175400,RESOLVED,NO,NO
405066,20130406042200,RESOLVED,NO,NO
405067,20130406043000,RESOLVED,NO,NO
405068,20130406044800,RESOLVED,NO,NO
405069,20130406044900,RESOLVED,NO,NO
405071,20130406045300,RESOLVED,NO,NO
405104,20130407072800,RESOLVED,NO,NO
405125,20130408013000,RESOLVED,NO,NO
405126,20130408013900,RESOLVED,NO,NO
405134,20130408052800,RESOLVED,NO,NO
405176,20130408110700,VERIFIED,NO,NO
405225,20130408213500,RESOLVED,NO,NO
405250,20130409051300,RESOLVED,NO,NO
405517,20130411161500,RESOLVED,NO,NO
405547,20130412052700,VERIFIED,NO,NO
405569,20130412093600,VERIFIED,NO,NO
405699,20130415052300,VERIFIED,NO,NO
405706,20130415062900,VERIFIED,NO,NO
405778,20130416065900,VERIFIED,NO,NO
405843,20130417011400,RESOLVED,NO,NO
405889,20130417094300,RESOLVED,NO,NO
405908,20130417140700,VERIFIED,NO,NO
405932,20130417220700,RESOLVED,NO,NO
405934,20130418021600,RESOLVED,NO,NO
406175,20130421152500,RESOLVED,NO,NO
406178,20130421175300,RESOLVED,NO,NO
406181,20130422014500,RESOLVED,NO,NO
406319,20130423093800,RESOLVED,NO,NO
406384,20130423205700,VERIFIED,NO,NO
406388,20130423224300,RESOLVED,NO,NO
406392,20130424030500,RESOLVED,NO,NO
406396,20130424040400,RESOLVED,NO,NO
406465,20130424123500,VERIFIED,NO,NO
406467,20130424125500,RESOLVED,NO,NO
406468,20130424130200,RESOLVED,NO,YES
406469,20130424131000,RESOLVED,NO,NO
406530,20130425064700,VERIFIED,NO,NO
406584,20130425122800,RESOLVED,NO,NO
406586,20130425123600,RESOLVED,NO,NO
406587,20130425124600,RESOLVED,NO,NO
406589,20130425125400,RESOLVED,NO,NO
406614,20130425193200,RESOLVED,NO,NO
406619,20130426032100,RESOLVED,NO,NO
406627,20130426042000,RESOLVED,NO,NO
406636,20130426054100,RESOLVED,NO,NO
406641,20130426064400,RESOLVED,NO,NO
406744,20130427232100,RESOLVED,NO,NO
406760,20130429021100,RESOLVED,NO,NO
406773,20130429052200,RESOLVED,NO,NO
406800,20130429102700,VERIFIED,NO,NO
406805,20130429110800,VERIFIED,NO,NO
406836,20130429145100,VERIFIED,NO,NO
406846,20130429171700,RESOLVED,NO,NO
406847,20130429172800,RESOLVED,NO,NO
406859,20130430012200,RESOLVED,NO,NO
406928,20130430115900,VERIFIED,NO,NO
406973,20130501050100,RESOLVED,NO,NO
